"selection1_name","selection1_selection2_name","selection1_selection2_year","selection1_selection2_selection3_name","selection1_selection2_selection3_Date","selection1_selection2_selection3_Event","selection1_selection2_selection3_Time","selection1_selection2_selection3_Place"
"Arizona","Davila, Hunter","JR-3","Pac-12 Cross Country Championships","Oct 26, 2018","8K","DNF",""
"Arizona","Davila, Hunter","JR-3","Wisconsin Pre Nationals","Oct 13, 2018","8K","24:53.5","75th"
"Arizona","Davila, Hunter","JR-3","Loyola Lakefront Collegiate Invitational","Sep 29, 2018","8K","24:39.5","15th"
"Arizona","Davila, Hunter","JR-3","2018 Dave Murray Invitational","Sep 14, 2018","6K","19:19.8","2nd"
"Arizona","Davila, Hunter","JR-3","2018 Desert Heat Classic","Apr 28, 2018","3000","8:31.48","1st (F)"
"Arizona","Davila, Hunter","JR-3","Mt. SAC Relays","Apr 19-21, 2018","5000","14:35.88","17th (F)"
"Arizona","Davila, Hunter","JR-3","2018 Jim Click Shootout","Apr 7, 2018","1500","3:55.72","6th (F)"
"Arizona","Davila, Hunter","JR-3","2018 Willie Williams Classic - College/Open","Mar 16-17, 2018","5000","14:54.06","1st (F)"
"Arizona","Davila, Hunter","JR-3","MPSF Indoor Track & Field Championships","Feb 23-24, 2018","5000","14:35.35","22nd (F)"
"Arizona","Davila, Hunter","JR-3","2018 Husky Classic","Feb 9-10, 2018","5000","14:39.09","60th (F)"
"Arizona","Davila, Hunter","JR-3","2018 UW Invitational","Jan 26-27, 2018","5000","14:50.01","24th (F)"
"Arizona","Davila, Hunter","JR-3","Larry Wieczorek Invitational","Jan 19-20, 2018","3000","8:34.93","8th (F)"
"Arizona","Davila, Hunter","JR-3","NCAA Division I West Region Cross Country Championships","Nov 10, 2017","10K","DNF","206th"
"Arizona","Davila, Hunter","JR-3","Pac-12 Championships","Oct 27, 2017","8K","24:26.9","28th"
"Arizona","Davila, Hunter","JR-3","adidas DI Pre Nationals","Oct 14, 2017","8K","23:59.1","48th"
"Arizona","Davila, Hunter","JR-3","Paul Short Gold","Sep 29, 2017","8K","24:28.8","59th"
"Arizona","Davila, Hunter","JR-3","Dave Murray Invitational","Sep 15, 2017","6K","19:24.7","1st"
"Arizona","Davila, Hunter","JR-3","Pac-12 Championships","May 13-14, 2017","5000","14:39.22","18th (F)"
"Arizona","Davila, Hunter","JR-3","Duel In The Desert- ASU vs Arizona","Apr 28-29, 2017","3000","DNF","2nd (F)"
"Arizona","Davila, Hunter","JR-3","Mt. SAC Relays","Apr 13-15, 2017","5000","14:33.47","48th (F)"
"Arizona","Davila, Hunter","JR-3","Jim Click Shootout","Apr 8, 2017","3000","8:36.85","1st (F)"
"Arizona","Davila, Hunter","JR-3","Stanford Invitational","Mar 31 - Apr 1, 2017","5000","14:52.60","14th (F)"
"Arizona","Davila, Hunter","JR-3","2017 Willie Williams Classic (College/Open)","Mar 17-18, 2017","1500","3:55.48","3rd (F)"
"Arizona","Davila, Hunter","JR-3","MPSF Indoor Track & Field Championships","Feb 24-25, 2017","5000","14:34.87","25th (F)"
"Arizona","Davila, Hunter","JR-3","2017 Husky Classic","Feb 10-11, 2017","5000","14:43.52","39th (F)"
"Arizona","Davila, Hunter","JR-3","2017 UW Invitational","Jan 27-28, 2017","3000","8:37.00","66th (F)"
"Arizona","Davila, Hunter","JR-3","Vanderbilt Invitational","Jan 20-21, 2017","3000","8:42.54","24th (F)"
"Arizona","Davila, Hunter","JR-3","2016 Pac-12 Cross Country Championships","Oct 28, 2016","8K","26:11.2","58th"
"Arizona","Davila, Hunter","JR-3","ROY GRIAK INVITATIONAL","Sep 24, 2016","8K","27:14.2","170th"
"Arizona","Davila, Hunter","JR-3","2016 Dave Murray XC Invite","Sep 16, 2016","6K","19:35.4","9th"
"Arizona","Davila, Hunter","JR-3","George Kyte Classic","Sep 3, 2016","4.5M","23:52.1","12th"
"Arizona","Davila, Hunter","JR-3","Pac-12 Outdoor Track & Field Championships","May 14-15, 2016","5000","14:52.29","34th (F)"
"Arizona","Davila, Hunter","JR-3","2016 Duel in the Desert","Apr 30, 2016","3000","8:44.45","4th (F)"
"Arizona","Davila, Hunter","JR-3","Brutus Hamilton Open","Apr 22, 2016","1500","4:00.09","8th (F)"
"Arizona","Davila, Hunter","JR-3","Jim Click Shootout","Apr 9, 2016","800","2:00.20","10th (F)"
"Arizona","Davila, Hunter","JR-3","Jim Bush Collegiate Invitational","Mar 22, 2016","3000","8:35.33","4th (F)"
"Arizona","Davila, Hunter","JR-3","MPSF Indoor Track & Field Championships","Feb 26-27, 2016","DMR","10:10.77","9th (F)"
"Arizona","Davila, Hunter","JR-3","Husky Classic","Feb 12-13, 2016","800","1:55.31","50th (F)"
"Arizona","Davila, Hunter","JR-3","UW Invitational","Jan 29-30, 2016","4x400","3:25.73","8th (F)"
"Arizona","Davila, Hunter","JR-3","Conference Clash / Power 5 Invite","Jan 22-23, 2016","Mile","4:13.55","17th (F)"
"Arizona","Davila, Hunter","JR-3","Lumberjack Team Challenge 2016","Jan 16, 2016","800","1:56.59","3rd (F)"
"Arizona","Dylla, Collin","JR-3","2018 Dave Murray Invitational","Sep 14, 2018","6K","20:41.4","25th"
"Arizona","Dylla, Collin","JR-3","George Kyte Classic","Sep 1, 2018","4.5M","25:21.9","23rd"
"Arizona","Grabowski, Michael","SO-2","George Kyte Classic","Sep 01, 2018","4.5M","25:34.6","25th"
"Arizona","Grabowski, Michael","SO-2","2018 Desert Heat Classic","Apr 28, 2018","3000S","9:36.88","3rd (F)"
"Arizona","Grabowski, Michael","SO-2","2018 Jim Click Shootout","Apr 07, 2018","3000S","DNF",""
"Arizona","Grabowski, Michael","SO-2","40th Annual Aztec Invitational","Mar 24, 2018","3000S","9:32.86","3rd (F)"
"Arizona","Grabowski, Michael","SO-2","NAU Tune Up","Feb 16, 2018","Mile","DNF",""
"Arizona","Grabowski, Michael","SO-2","New Mexico Classic","02/02 - Feb 03, 2018","Mile","4:30.47","19th (F)"
"Arizona","Grabowski, Michael","SO-2","Larry Wieczorek Invitational","01/19 - Jan 20, 2018","3000","8:46.10","7th (F)"
"Arizona","Holliday, Davis","FR-1","","","","",""
"Arizona","Kemboi, Shem","FR-1","NCAA Division I West Region Cross Country Championships","Nov 9, 2018","10K","32:06.7","126th"
"Arizona","Kemboi, Shem","FR-1","Pac-12 Cross Country Championships","Oct 26, 2018","8K","24:49.3","56th"
"Arizona","Kemboi, Shem","FR-1","Wisconsin Pre Nationals","Oct 13, 2018","8K","26:16.5","191st"
"Arizona","Kemboi, Shem","FR-1","Loyola Lakefront Collegiate Invitational","Sep 29, 2018","8K","25:33.1","80th"
"Arizona","Kemboi, Shem","FR-1","2018 Dave Murray Invitational","Sep 14, 2018","6K","19:59.2","12th"
"Arizona","Kemboi, Shem","FR-1","George Kyte Classic","Sep 1, 2018","4.5M","24:55.1","19th"
"Arizona","Kibet, Timothy","FR-1","","","","",""
"Arizona","Matson, Ryan","FR-1","Pac-12 Cross Country Championships","Oct 26, 2018","8K","26:17.0","76th"
"Arizona","Matson, Ryan","FR-1","Wisconsin Pre Nationals","Oct 13, 2018","8K","27:13.3","223rd"
"Arizona","Matson, Ryan","FR-1","Loyola Lakefront Collegiate Invitational","Sep 29, 2018","8K","26:08.6","152nd"
"Arizona","Matson, Ryan","FR-1","2018 Dave Murray Invitational","Sep 14, 2018","6K","20:19.8","19th"
"Arizona","Matson, Ryan","FR-1","George Kyte Classic","Sep 1, 2018","4.5M","24:17.9","10th"
"Arizona","McCabe, Connor","FR-1","NCAA Division I West Region Cross Country Championships","Nov 9, 2018","10K","31:24.3","90th"
"Arizona","McCabe, Connor","FR-1","Pac-12 Cross Country Championships","Oct 26, 2018","8K","25:09.3","63rd"
"Arizona","McCabe, Connor","FR-1","Wisconsin Pre Nationals","Oct 13, 2018","8K","26:27.3","202nd"
"Arizona","McCabe, Connor","FR-1","Loyola Lakefront Collegiate Invitational","Sep 29, 2018","8K","25:33.4","82nd"
"Arizona","McCabe, Connor","FR-1","2018 Dave Murray Invitational","Sep 14, 2018","6K","19:40.1","8th"
"Arizona","McCabe, Connor","FR-1","George Kyte Classic","Sep 1, 2018","4.5M","23:48.2","6th"
"Arizona","Thorne, Travis","SR-4","Pac-12 Cross Country Championships","Oct 26, 2018","8K","26:10.6","74th"
"Arizona","Thorne, Travis","SR-4","Wisconsin Pre Nationals","Oct 13, 2018","8K","26:08.6","187th"
"Arizona","Thorne, Travis","SR-4","Loyola Lakefront Collegiate Invitational","Sep 29, 2018","8K","25:11.8","42nd"
"Arizona","Thorne, Travis","SR-4","2018 Dave Murray Invitational","Sep 14, 2018","6K","19:26.8","4th"
"Arizona","Thorne, Travis","SR-4","George Kyte Classic","Sep 1, 2018","4.5M","24:19.3","11th"
"Arizona","Thorne, Travis","SR-4","2018 Pac-12 Track & Field Championships","May 12-13, 2018","3000S","9:21.48","15th (F)"
"Arizona","Thorne, Travis","SR-4","2018 Desert Heat Classic","Apr 28, 2018","3000S","9:24.81","1st (F)"
"Arizona","Thorne, Travis","SR-4","Bryan Clay Invitational","Apr 19-20, 2018","3000S","9:17.99","44th (F)"
"Arizona","Thorne, Travis","SR-4","2018 Jim Click Shootout","Apr 7, 2018","3000S","9:25.03","2nd (F)"
"Arizona","Thorne, Travis","SR-4","40th Annual Aztec Invitational","Mar 24, 2018","3000S","9:22.20","2nd (F)"
"Arizona","Thorne, Travis","SR-4","NCAA Division I West Region Cross Country Championships","Nov 10, 2017","10K","31:45.6","109th"
"Arizona","Thorne, Travis","SR-4","Pac-12 Championships","Oct 27, 2017","8K","25:37.7","68th"
"Arizona","Thorne, Travis","SR-4","adidas DI Pre Nationals","Oct 14, 2017","8K","24:44.0","128th"
"Arizona","Thorne, Travis","SR-4","Paul Short Gold","Sep 29, 2017","8K","25:00.3","129th"
"Arizona","Thorne, Travis","SR-4","Dave Murray Invitational","Sep 15, 2017","6K","19:49.8","7th"
"Arizona","Thorne, Travis","SR-4","Duel In The Desert- ASU vs Arizona","Apr 28-29, 2017","3000S","9:32.61","3rd (F)"
"Arizona","Thorne, Travis","SR-4","Jim Click Shootout","Apr 8, 2017","3000S","9:39.44","1st (F)"
"Arizona","Thorne, Travis","SR-4","Pac-12 vs Big-10 Invitational","Mar 24-25, 2017","3000S","9:45.05","4th (F)"
"Arizona","Thorne, Travis","SR-4","2017 Willie Williams Classic (College/Open)","Mar 17-18, 2017","5000","15:31.62","11th (F)"
"Arizona","Thorne, Travis","SR-4","2017 Husky Classic","Feb 10-11, 2017","3000","8:34.45","93rd (F)"
"Arizona","Thorne, Travis","SR-4","2017 UW Invitational","Jan 27-28, 2017","3000","8:41.10","71st (F)"
"Arizona","Thorne, Travis","SR-4","ASU Cross Country Invitational","Oct 21, 2016","4M","22:52.6","33rd"
"Arizona","Villarreal, Carlos","JR-3","NCAA DI Cross Country Championships","Nov 17, 2018","10K","30:28.1","78th"
"Arizona","Villarreal, Carlos","JR-3","NCAA Division I West Region Cross Country Championships","Nov 9, 2018","10K","29:43.4","2nd"
"Arizona","Villarreal, Carlos","JR-3","Pac-12 Cross Country Championships","Oct 26, 2018","8K","23:24.8","15th"
"Arizona","Villarreal, Carlos","JR-3","Wisconsin Pre Nationals","Oct 13, 2018","8K","24:01.0","10th"
"Arizona","Villarreal, Carlos","JR-3","Loyola Lakefront Collegiate Invitational","Sep 29, 2018","8K","23:54.8","3rd"
"Arizona","Villarreal, Carlos","JR-3","2018 Dave Murray Invitational","Sep 14, 2018","6K","19:06.9","1st"
"Arizona","Villarreal, Carlos","JR-3","NCAA West Preliminary Round","May 24-26, 2018","1500","3:46.02","2nd (P)"
"Arizona","Villarreal, Carlos","JR-3","2018 Pac-12 Track & Field Championships","May 12-13, 2018","1500","3:47.24","6th (P)"
"Arizona","Villarreal, Carlos","JR-3","2018 Desert Heat Classic","Apr 28, 2018","4x400","3:07.37","1st (F)"
"Arizona","Villarreal, Carlos","JR-3","Bryan Clay Invitational","Apr 19-20, 2018","1500","3:38.28","9th (F)"
"Arizona","Villarreal, Carlos","JR-3","2018 Jim Click Shootout","Apr 7, 2018","800","1:49.22","1st (F)"
"Arizona","Villarreal, Carlos","JR-3","Stanford Invitational","Mar 30-31, 2018","5000","14:23.87","22nd (F)"
"Arizona","Villarreal, Carlos","JR-3","NCAA Division I Indoor Track & Field Championships","Mar 9-10, 2018","Mile","4:06.43","13th (P)"
"Arizona","Villarreal, Carlos","JR-3","MPSF Indoor Track & Field Championships","Feb 23-24, 2018","800","1:51.55","3rd (F)"
"Arizona","Villarreal, Carlos","JR-3","2018 Husky Classic","Feb 9-10, 2018","Mile","3:57.64","3rd (F)"
"Arizona","Villarreal, Carlos","JR-3","2018 UW Invitational","Jan 26-27, 2018","Mile","3:59.65","4th (F)"
"Arizona","Villarreal, Carlos","JR-3","Larry Wieczorek Invitational","Jan 19-20, 2018","Mile","4:02.79","1st (F)"
"Arizona","Villarreal, Carlos","JR-3","NCAA Division I West Region Cross Country Championships","Nov 10, 2017","10K","30:52.6","63rd"
"Arizona","Villarreal, Carlos","JR-3","Pac-12 Championships","Oct 27, 2017","8K","25:11.1","59th"
"Arizona","Villarreal, Carlos","JR-3","adidas DI Pre Nationals","Oct 14, 2017","8K","DNF","283rd"
"Arizona","Villarreal, Carlos","JR-3","Paul Short Gold","Sep 29, 2017","8K","23:54.0","15th"
"Arizona","Villarreal, Carlos","JR-3","Dave Murray Invitational","Sep 15, 2017","6K","19:29.6","2nd"
"Arizona","Villarreal, Carlos","JR-3","NCAA Division I West Preliminary Round","May 25-27, 2017","1500","4:10.17","47th (P)"
"Arizona","Villarreal, Carlos","JR-3","Pac-12 Championships","May 13-14, 2017","1500","3:46.22","1st (P)"
"Arizona","Villarreal, Carlos","JR-3","Payton Jordan Invitational","May 5, 2017","1500","3:41.75","1st (F)"
"Arizona","Villarreal, Carlos","JR-3","Duel In The Desert- ASU vs Arizona","Apr 28-29, 2017","1500","3:48.94","1st (F)"
"Arizona","Villarreal, Carlos","JR-3","Mt. SAC Relays","Apr 13-15, 2017","1500","3:59.56","19th (F)"
"Arizona","Villarreal, Carlos","JR-3","Stanford Invitational","Mar 31 - Apr 1, 2017","1500","3:45.68","2nd (F)"
"Arizona","Villarreal, Carlos","JR-3","Pac-12 vs Big-10 Invitational","Mar 24-25, 2017","800","1:49.84","3rd (F)"
"Arizona","Villarreal, Carlos","JR-3","2017 Willie Williams Classic (College/Open)","Mar 17-18, 2017","1500","3:49.77","1st (F)"
"Arizona","Villarreal, Carlos","JR-3","MPSF Indoor Track & Field Championships","Feb 24-25, 2017","Mile","4:03.37","4th (F)"
"Arizona","Villarreal, Carlos","JR-3","2017 Husky Classic","Feb 10-11, 2017","Mile","4:13.59","66th (F)"
"Arizona","Villarreal, Carlos","JR-3","2017 Armory Track Invitational (Colleges)","Feb 3-4, 2017","Mile","4:04.19","7th (F)"
"Arizona","Villarreal, Carlos","JR-3","Vanderbilt Invitational","Jan 20-21, 2017","4x400","3:22.29","15th (F)"
"Arizona","Villarreal, Carlos","JR-3","Jim Bush Collegiate Invitational","Mar 22, 2016","1500","3:57.40","7th (F)"
"Arizona","Villarreal, Carlos","JR-3","Willie Williams Classic","Mar 18-19, 2016","800","1:52.83","2nd (F)"
"Arizona","White, Seamus","JR-3","NCAA Division I West Region Cross Country Championships","Nov 9, 2018","10K","31:09.8","82nd"
"Arizona","White, Seamus","JR-3","Pac-12 Cross Country Championships","Oct 26, 2018","8K","24:14.2","40th"
"Arizona","White, Seamus","JR-3","Wisconsin Pre Nationals","Oct 13, 2018","8K","25:25.7","139th"
"Arizona","White, Seamus","JR-3","Loyola Lakefront Collegiate Invitational","Sep 29, 2018","8K","24:58.8","30th"
"Arizona","White, Seamus","JR-3","2018 Dave Murray Invitational","Sep 14, 2018","6K","19:35.7","5th"
"Arizona","White, Seamus","JR-3","2018 Pac-12 Track & Field Championships","May 12-13, 2018","10,000","30:18.28","12th (F)"
"Arizona","White, Seamus","JR-3","2018 Desert Heat Classic","Apr 28, 2018","3000","8:51.25","6th (F)"
"Arizona","White, Seamus","JR-3","Mt. SAC Relays","Apr 19-21, 2018","10,000","30:04.93","6th (F)"
"Arizona","White, Seamus","JR-3","2018 Jim Click Shootout","Apr 7, 2018","3000","8:51.66","4th (F)"
"Arizona","White, Seamus","JR-3","40th Annual Aztec Invitational","Mar 24, 2018","5000","15:00.51","3rd (F)"
"Arizona","White, Seamus","JR-3","2018 Willie Williams Classic - College/Open","Mar 16-17, 2018","5000","15:12.07","5th (F)"
"Arizona","White, Seamus","JR-3","NCAA Division I West Region Cross Country Championships","Nov 10, 2017","10K","31:27.1","95th"
"Arizona","White, Seamus","JR-3","Pac-12 Championships","Oct 27, 2017","8K","25:14.8","60th"
"Arizona","White, Seamus","JR-3","adidas DI Pre Nationals","Oct 14, 2017","8K","24:54.9","156th"
"Arizona","White, Seamus","JR-3","Paul Short Gold","Sep 29, 2017","8K","24:41.4","79th"
"Arizona","White, Seamus","JR-3","Dave Murray Invitational","Sep 15, 2017","6K","19:35.3","3rd"
"Arizona State","Curtin, Fearghal","SO-2","NCAA Division I West Region Cross Country Championships","Nov 9, 2018","10K","31:28.2","94th"
"Arizona State","Curtin, Fearghal","SO-2","Pac-12 Cross Country Championships","Oct 26, 2018","8K","24:19.7","43rd"
"Arizona State","Curtin, Fearghal","SO-2","Wisconsin Pre Nationals","Oct 13, 2018","8K","25:39.1","155th"
"Arizona State","Dicke, Joseph","FR-1","Stanford Invitational","Sep 29, 2018","8K","27:34.3","140th"
"Arizona State","Dicke, Joseph","FR-1","2018 Dave Murray Invitational","Sep 14, 2018","6K","20:54.8","30th"
"Arizona State","Dicke, Joseph","FR-1","Mark Covert Classic","Sep 01, 2018","8K","26:37.2","82nd"
"Arizona State","Gonzalez, Erik","SO-2","NCAA Division I West Region Cross Country Championships","Nov 9, 2018","10K","31:45.6","106th"
"Arizona State","Gonzalez, Erik","SO-2","Pac-12 Cross Country Championships","Oct 26, 2018","8K","24:50.3","57th"
"Arizona State","Gonzalez, Erik","SO-2","Wisconsin Pre Nationals","Oct 13, 2018","8K","25:41.9","159th"
"Arizona State","Gonzalez, Erik","SO-2","Stanford Invitational","Sep 29, 2018","8K","26:21.7","85th"
"Arizona State","Gonzalez, Erik","SO-2","2018 Dave Murray Invitational","Sep 14, 2018","6K","20:03.7","15th"
"Arizona State","Gonzalez, Erik","SO-2","2018 Desert Heat Classic","Apr 28, 2018","3000","8:54.79","7th (F)"
"Arizona State","Gonzalez, Erik","SO-2","NAU Tune Up","Feb 16, 2018","Mile","4:30.49","5th (F)"
"Arizona State","Gonzalez, Erik","SO-2","Texas Tech Shootout","Feb 9-10, 2018","3000","9:03.55","11th (F)"
"Arizona State","Gonzalez, Erik","SO-2","Puma Indoor Invitational & Multi","Jan 26-27, 2018","3000","8:55.35","8th (F)"
"Arizona State","Gonzalez, Erik","SO-2","Pac-12 Championships","Oct 27, 2017","8K","25:54.5","72nd"
"Arizona State","Gonzalez, Erik","SO-2","adidas DI Pre Nationals","Oct 14, 2017","8K","26:10.4","265th"
"Arizona State","Gonzalez, Erik","SO-2","ROY GRIAK INVITATIONAL","Sep 23, 2017","8K","27:50.8","97th"
"Arizona State","Gonzalez, Erik","SO-2","Dave Murray Invitational","Sep 15, 2017","6K","20:46.3","16th"
"Arizona State","Kebenei, Ian","FR-1","NCAA Division I West Region Cross Country Championships","Nov 9, 2018","10K","34:32.6","201st"
"Arizona State","Kebenei, Ian","FR-1","Pac-12 Cross Country Championships","Oct 26, 2018","8K","26:19.7","77th"
"Arizona State","Kebenei, Ian","FR-1","Wisconsin Pre Nationals","Oct 13, 2018","8K","27:21.6","235th"
"Arizona State","Kebenei, Ian","FR-1","Stanford Invitational","Sep 29, 2018","8K","27:06.5","120th"
"Arizona State","Kebenei, Ian","FR-1","2018 Dave Murray Invitational","Sep 14, 2018","6K","20:28.6","22nd"
"Arizona State","Klein, Adam","FR-1","Stanford Invitational","Sep 29, 2018","8K","27:42.7","146th"
"Arizona State","Klein, Adam","FR-1","2018 Dave Murray Invitational","Sep 14, 2018","6K","21:00.0","32nd"
"Arizona State","Klein, Adam","FR-1","Mark Covert Classic","Sep 1, 2018","8K","26:21.7","72nd"
"Arizona State","Laurie, Fitzgerald","FR-1","2018 Dave Murray Invitational","Sep 14, 2018","6K","21:43.2","44th"
"Arizona State","Laurie, Fitzgerald","FR-1","Mark Covert Classic","Sep 1, 2018","8K","27:49.2","121st"
"Arizona State","Lewis, Jackson","SO-2","NCAA Division I West Region Cross Country Championships","Nov 9, 2018","10K","31:43.5","105th"
"Arizona State","Lewis, Jackson","SO-2","Pac-12 Cross Country Championships","Oct 26, 2018","8K","24:37.1","51st"
"Arizona State","Lewis, Jackson","SO-2","Wisconsin Pre Nationals","Oct 13, 2018","8K","25:44.9","164th"
"Arizona State","Lewis, Jackson","SO-2","Stanford Invitational","Sep 29, 2018","8K","25:27.1","50th"
"Arizona State","Lewis, Jackson","SO-2","2018 Dave Murray Invitational","Sep 14, 2018","6K","19:37.1","6th"
"Arizona State","Lewis, Jackson","SO-2","Mark Covert Classic","Sep 1, 2018","8K","25:42.9","33rd"
"Arizona State","Lewis, Jackson","SO-2","2018 Pac-12 Track & Field Championships","May 12-13, 2018","3000S","9:17.00","13th (F)"
"Arizona State","Lewis, Jackson","SO-2","2018 Desert Heat Classic","Apr 28, 2018","Mile","4:23.76","11th (F)"
"Arizona State","Lewis, Jackson","SO-2","Bryan Clay Invitational","Apr 19-20, 2018","3000S","9:28.27","62nd (F)"
"Arizona State","Lewis, Jackson","SO-2","39th Sun Angel Classic","Apr 5-7, 2018","3000S","9:24.44","1st (F)"
"Arizona State","Lewis, Jackson","SO-2","Pac-12+ vs Big Ten Invitational","Mar 23-24, 2018","4x400","3:27.46","10th (F)"
"Arizona State","Lewis, Jackson","SO-2","2018 Baldy Castillo Invitational","Mar 16-17, 2018","4x800","7:50.29","3rd (F)"
"Arizona State","Lewis, Jackson","SO-2","MPSF Indoor Track & Field Championships","Feb 23-24, 2018","3000","8:32.55","38th (F)"
"Arizona State","Lewis, Jackson","SO-2","Iowa State Classic","Feb 9-10, 2018","5000","15:10.28","61st (F)"
"Arizona State","Lewis, Jackson","SO-2","Texas A&M Quadrangular","Jan 20, 2018","3000","8:39.80","9th (F)"
"Arizona State","Lewis, Jackson","SO-2","Friday Night Duals","Jan 12, 2018","Mile","4:37.22","5th (F)"
"Arizona State","Lewis, Jackson","SO-2","Pac-12 Championships","Oct 27, 2017","8K","26:45.2","79th"
"Arizona State","Lewis, Jackson","SO-2","adidas DI Pre Nationals","Oct 14, 2017","8K","25:58.9","258th"
"Arizona State","Lewis, Jackson","SO-2","ROY GRIAK INVITATIONAL","Sep 23, 2017","8K","27:10.6","74th"
"Arizona State","Lewis, Jackson","SO-2","Dave Murray Invitational","Sep 15, 2017","6K","20:16.5","12th"
"Arizona State","O'Toole, Garrett","SR-4","NCAA Division I West Region Cross Country Championships","Nov 9, 2018","10K","30:22.7","40th"
"Arizona State","O'Toole, Garrett","SR-4","Pac-12 Cross Country Championships","Oct 26, 2018","8K","24:43.1","55th"
"Arizona State","O'Toole, Garrett","SR-4","Wisconsin Pre Nationals","Oct 13, 2018","8K","25:49.8","178th"
"Arizona State","Reniewicki, John","SR-4","NCAA Division I West Region Cross Country Championships","Nov 9, 2018","10K","31:01.1","75th"
"Arizona State","Reniewicki, John","SR-4","Pac-12 Cross Country Championships","Oct 26, 2018","8K","25:21.1","69th"
"Arizona State","Reniewicki, John","SR-4","Wisconsin Pre Nationals","Oct 13, 2018","8K","24:59.1","92nd"
"Arizona State","Reniewicki, John","SR-4","Stanford Invitational","Sep 29, 2018","8K","25:36.0","56th"
"Arizona State","Reniewicki, John","SR-4","Mark Covert Classic","Sep 1, 2018","8K","25:14.5","15th"
"Arizona State","Reniewicki, John","SR-4","2018 Pac-12 Track & Field Championships","May 12-13, 2018","5000","14:50.22","21st (F)"
"Arizona State","Reniewicki, John","SR-4","2018 Desert Heat Classic","Apr 28, 2018","Mile","4:16.71","5th (F)"
"Arizona State","Reniewicki, John","SR-4","Bryan Clay Invitational","Apr 19-20, 2018","5000","14:24.23","23rd (F)"
"Arizona State","Reniewicki, John","SR-4","39th Sun Angel Classic","Apr 5-7, 2018","3000","8:33.92","7th (F)"
"Arizona State","Reniewicki, John","SR-4","Pac-12+ vs Big Ten Invitational","Mar 23-24, 2018","3000","DNF","22nd (F)"
"Arizona State","Reniewicki, John","SR-4","2018 Baldy Castillo Invitational","Mar 16-17, 2018","3000","8:31.27","2nd (F)"
"Arizona State","Reniewicki, John","SR-4","NCAA Division I West Region Cross Country Championships","Nov 10, 2017","10K","32:05.9","120th"
"Arizona State","Reniewicki, John","SR-4","Pac-12 Championships","Oct 27, 2017","8K","25:30.2","66th"
"Arizona State","Reniewicki, John","SR-4","adidas DI Pre Nationals","Oct 14, 2017","8K","24:25.4","90th"
"Arizona State","Reniewicki, John","SR-4","ROY GRIAK INVITATIONAL","Sep 23, 2017","8K","26:24.5","42nd"
"Arizona State","Reniewicki, John","SR-4","Dave Murray Invitational","Sep 15, 2017","6K","19:41.9","4th"
"Arizona State","Reniewicki, John","SR-4","Pac-12 Championships","May 13-14, 2017","5000","14:43.74","19th (F)"
"Arizona State","Reniewicki, John","SR-4","Duel In The Desert- ASU vs Arizona","Apr 28-29, 2017","3000","8:46.30","2nd (F)"
"Arizona State","Reniewicki, John","SR-4","Mt. SAC Relays","Apr 13-15, 2017","5000","15:21.25","67th (F)"
"Arizona State","Reniewicki, John","SR-4","Texas A&M Aggie Invitational","Jan 21, 2017","3000","8:15.67","2nd (F)"
"Arizona State","Reniewicki, John","SR-4","NAU Friday Night Duals","Jan 13, 2017","Mile","4:18.35","3rd (F)"
"Arizona State","Reniewicki, John","SR-4","NCAA Division I West Region Cross Country Championships","Nov 11, 2016","10K","30:58.1","64th"
"Arizona State","Reniewicki, John","SR-4","2016 Pac-12 Cross Country Championships","Oct 28, 2016","8K","26:12.9","59th"
"Arizona State","Reniewicki, John","SR-4","ASU Cross Country Invitational","Oct 21, 2016","4M","20:55.0","7th"
"Arizona State","Reniewicki, John","SR-4","ISU adidas Pre Nationals","Oct 15, 2016","8K","25:30.6","137th"
"Arizona State","Reniewicki, John","SR-4","CXC West Region Preview","Oct 1, 2016","8K","24:14.7","13th"
"Arizona State","Reniewicki, John","SR-4","2016 Dave Murray XC Invite","Sep 16, 2016","6K","19:03.8","2nd"
"Arizona State","Reniewicki, John","SR-4","George Kyte Classic","Sep 3, 2016","4.5M","23:36.0","9th"
"Arizona State","Reniewicki, John","SR-4","Pac-12 Outdoor Track & Field Championships","May 14-15, 2016","5000","14:28.12","23rd (F)"
"Arizona State","Reniewicki, John","SR-4","2016 Duel in the Desert","Apr 30, 2016","3000","8:33.11","2nd (F)"
"Arizona State","Reniewicki, John","SR-4","Mt. SAC Relays","Apr 14-16, 2016","5000","14:34.21","46th (F)"
"Arizona State","Reniewicki, John","SR-4","37th Annual Sun Angel Classic","Apr 8-9, 2016","1500","3:55.07","13th (F)"
"Arizona State","Reniewicki, John","SR-4","Pac-12 vs Big 10 Invitational","Mar 25-26, 2016","5000","14:51.25","8th (F)"
"Arizona State","Reniewicki, John","SR-4","Baldy Castillo Invitational","Mar 18-19, 2016","4x800","7:57.03","5th (F)"
"Arizona State","Reniewicki, John","SR-4","Joe Piane Notre Dame Cross Country Invitational","Oct 2, 2015","5M","26:10.8","41st"
"Arizona State","Reniewicki, John","SR-4","2015 DAVE MURRAY XC INVITATIONAL","Sep 18, 2015","4.25K","23:01.0","17th"
"Arizona State","Reniewicki, John","SR-4","George Kyte Classic","Sep 5, 2015","4.5M","24:10.3","21st"
