"selection1_name","selection1_selection2_name","selection1_selection2_year","selection1_selection2_selection3_name","selection1_selection2_selection3_Date","selection1_selection2_selection3_Event","selection1_selection2_selection3_Time","selection1_selection2_selection3_Place"
"Arizona","Baragar-Petrash, Jennie","JR-3","NCAA Division I West Region Cross Country Championships","Nov 09, 2018","6K","20:22.8","25th"
"Arizona","Baragar-Petrash, Jennie","JR-3","Pac-12 Cross Country Championships","Oct 26, 2018","6K","20:29.9","19th"
"Arizona","Baragar-Petrash, Jennie","JR-3","Wisconsin Pre Nationals","Oct 13, 2018","6K","20:54.0","31st"
"Arizona","Baragar-Petrash, Jennie","JR-3","Loyola Lakefront Collegiate Invitational","Sep 29, 2018","5K","17:02.4","8th"
"Arizona","Baragar-Petrash, Jennie","JR-3","2018 Dave Murray Invitational","Sep 14, 2018","4K","15:08.1","8th"
"Arizona","Baragar-Petrash, Jennie","JR-3","NCAA West Preliminary Round","05/24 - May 26, 2018","1500","4:31.82","41st (P)"
"Arizona","Baragar-Petrash, Jennie","JR-3","2018 Pac-12 Track & Field Championships","05/12 - May 13, 2018","1500","4:29.50","13th (P)"
"Arizona","Baragar-Petrash, Jennie","JR-3","2018 Desert Heat Classic","Apr 28, 2018","Mile","4:51.85","2nd (F)"
"Arizona","Baragar-Petrash, Jennie","JR-3","Mt. SAC Relays","04/19 - Apr 21, 2018","1500","4:24.61","2nd (F)"
"Arizona","Baragar-Petrash, Jennie","JR-3","2018 Jim Click Shootout","Apr 07, 2018","1500","4:28.49","4th (F)"
"Arizona","Baragar-Petrash, Jennie","JR-3","Stanford Invitational","03/30 - Mar 31, 2018","1500","4:25.48","3rd (F)"
"Arizona","Baragar-Petrash, Jennie","JR-3","2018 Willie Williams Classic - College/Open","03/16 - Mar 17, 2018","5000","DNF","3rd (F)"
"Arizona","Baragar-Petrash, Jennie","JR-3","MPSF Indoor Track & Field Championships","02/23 - Feb 24, 2018","Mile","4:50.46","17th (F)"
"Arizona","Baragar-Petrash, Jennie","JR-3","2018 Husky Classic","02/09 - Feb 10, 2018","Mile","4:47.93","32nd (F)"
"Arizona","Baragar-Petrash, Jennie","JR-3","2018 UW Invitational","01/26 - Jan 27, 2018","Mile","4:53.22","25th (F)"
"Arizona","Baragar-Petrash, Jennie","JR-3","Larry Wieczorek Invitational","01/19 - Jan 20, 2018","3000","9:54.74","7th (F)"
"Arizona","Baragar-Petrash, Jennie","JR-3","NCAA Division I West Region Cross Country Championships","Nov 10, 2017","6K","20:23.1","29th"
"Arizona","Baragar-Petrash, Jennie","JR-3","Pac-12 Championships","Oct 27, 2017","6K","19:33.9","24th"
"Arizona","Baragar-Petrash, Jennie","JR-3","adidas DI Pre Nationals","Oct 14, 2017","6K","21:16.3","108th"
"Arizona","Baragar-Petrash, Jennie","JR-3","Paul Short Gold","Sep 29, 2017","6K","20:30.0","22nd"
"Arizona","Baragar-Petrash, Jennie","JR-3","Dave Murray Invitational","Sep 15, 2017","4K","14:24.0","4th"
"Arizona","Baragar-Petrash, Jennie","JR-3","2017 UW Invitational","01/27 - Jan 28, 2017","Mile","4:59.46","42nd (F)"
"Arizona","Baragar-Petrash, Jennie","JR-3","Vanderbilt Invitational","01/20 - Jan 21, 2017","800","2:17.67","19th (F)"
"Arizona","Baragar-Petrash, Jennie","JR-3","NCAA Division I West Region Cross Country Championships","Nov 11, 2016","6K","21:36.7","98th"
"Arizona","Baragar-Petrash, Jennie","JR-3","2016 Pac-12 Cross Country Championships","Oct 28, 2016","6K","22:35.1","68th"
"Arizona","Baragar-Petrash, Jennie","JR-3","ISU adidas Pre Nationals","Oct 15, 2016","6K","21:36.1","115th"
"Arizona","Baragar-Petrash, Jennie","JR-3","ROY GRIAK INVITATIONAL","Sep 24, 2016","6K","23:08.6","74th"
"Arizona","Baragar-Petrash, Jennie","JR-3","2016 Dave Murray XC Invite","Sep 16, 2016","4K","14:39.0","5th"
"Arizona","Baragar-Petrash, Jennie","JR-3","George Kyte Classic","Sep 03, 2016","2.6M","16:20.6","9th"
"Arizona","Barger, Keelah","FR-1","NCAA Division I West Region Cross Country Championships","Nov 9, 2018","6K","22:04.1","137th"
"Arizona","Barger, Keelah","FR-1","Pac-12 Cross Country Championships","Oct 26, 2018","6K","22:13.1","80th"
"Arizona","Barger, Keelah","FR-1","Wisconsin Pre Nationals","Oct 13, 2018","6K","DNF",""
"Arizona","Barger, Keelah","FR-1","Loyola Lakefront Collegiate Invitational","Sep 29, 2018","5K","18:12.0","60th"
"Arizona","Barger, Keelah","FR-1","2018 Dave Murray Invitational","Sep 14, 2018","4K","15:14.7","10th"
"Arizona","Barger, Keelah","FR-1","George Kyte Classic","Sep 1, 2018","2.6M","16:02.6","4th"
"Arizona","Bounds, Megan","SO-2","Loyola Lakefront Collegiate Invitational","Sep 29, 2018","5K","20:17.5","284th"
"Arizona","Bounds, Megan","SO-2","2018 Dave Murray Invitational","Sep 14, 2018","4K","16:56.7","25th"
"Arizona","Bounds, Megan","SO-2","George Kyte Classic","Sep 1, 2018","2.6M","18:09.6","20th"
"Arizona","Bounds, Megan","SO-2","Dave Murray Invitational","Sep 15, 2017","4K","17:17.9","37th"
"Arizona","Bounds, Megan","SO-2","George Kyte Classic","Sep 2, 2017","2.6M","18:12.2","44th"
"Arizona","Christopher, Madeline","FR-1","George Kyte Classic","Sep 1, 2018","2.6M","16:53.2","12th"
"Arizona","David, Grace","FR-1","Pac-12 Cross Country Championships","Oct 26, 2018","6K","23:59.7","101st"
"Arizona","David, Grace","FR-1","Wisconsin Pre Nationals","Oct 13, 2018","6K","23:46.3","226th"
"Arizona","David, Grace","FR-1","Loyola Lakefront Collegiate Invitational","Sep 29, 2018","5K","18:55.0","131st"
"Arizona","David, Grace","FR-1","2018 Dave Murray Invitational","Sep 14, 2018","4K","15:36.2","14th"
"Arizona","David, Grace","FR-1","George Kyte Classic","Sep 1, 2018","2.6M","17:39.2","17th"
"Arizona","Kautz, Alaina","FR-1","Pac-12 Cross Country Championships","Oct 26, 2018","6K","23:02.0","95th"
"Arizona","Kautz, Alaina","FR-1","Wisconsin Pre Nationals","Oct 13, 2018","6K","22:40.2","184th"
"Arizona","Kautz, Alaina","FR-1","Loyola Lakefront Collegiate Invitational","Sep 29, 2018","5K","18:40.9","104th"
"Arizona","Kautz, Alaina","FR-1","2018 Dave Murray Invitational","Sep 14, 2018","4K","15:59.1","18th"
"Arizona","Kautz, Alaina","FR-1","George Kyte Classic","Sep 1, 2018","2.6M","17:40.0","18th"
"Arizona","Moyer, Margie","SR-4","2018 Dave Murray Invitational","Sep 14, 2018","4K","18:03.7","33rd"
"Arizona","Moyer, Margie","SR-4","2018 Desert Heat Classic","Apr 28, 2018","800","2:23.26","12th (F)"
"Arizona","Moyer, Margie","SR-4","2018 Jim Click Shootout","Apr 7, 2018","800","2:25.46","13th (F)"
"Arizona","Moyer, Margie","SR-4","40th Annual Aztec Invitational","Mar 24, 2018","800","2:23.09","25th (F)"
"Arizona","Moyer, Margie","SR-4","2018 Willie Williams Classic - College/Open","Mar 16-17, 2018","1500","5:05.05","25th (F)"
"Arizona","Moyer, Margie","SR-4","NAU Tune Up","Feb 16, 2018","800","2:26.61","5th (F)"
"Arizona","Moyer, Margie","SR-4","New Mexico Classic","Feb 2-3, 2018","800","2:27.41","31st (F)"
"Arizona","Moyer, Margie","SR-4","Friday Night Duals","Jan 12, 2018","800","2:27.94","5th (F)"
"Arizona","Moyer, Margie","SR-4","Dave Murray Invitational","Sep 15, 2017","4K","16:39.3","27th"
"Arizona","Moyer, Margie","SR-4","George Kyte Classic","Sep 2, 2017","2.6M","17:43.3","37th"
"Arizona","Moyer, Margie","SR-4","Duel In The Desert- ASU vs Arizona","Apr 28-29, 2017","1500","5:06.90","7th (F)"
"Arizona","Moyer, Margie","SR-4","Jim Click Shootout","Apr 8, 2017","1500","5:12.55","10th (F)"
"Arizona","Moyer, Margie","SR-4","Pac-12 vs Big-10 Invitational","Mar 24-25, 2017","1500","5:06.11","30th (F)"
"Arizona","Moyer, Margie","SR-4","2017 Willie Williams Classic (College/Open)","Mar 17-18, 2017","1500","5:04.72","18th (F)"
"Arizona","Moyer, Margie","SR-4","2016 Pac-12 Cross Country Championships","Oct 28, 2016","6K","25:30.4","104th"
"Arizona","Moyer, Margie","SR-4","ASU Cross Country Invitational","Oct 21, 2016","3M","20:08.3","31st"
"Arizona","Moyer, Margie","SR-4","2016 Dave Murray XC Invite","Sep 16, 2016","4K","16:48.1","33rd"
"Arizona","Moyer, Margie","SR-4","George Kyte Classic","Sep 3, 2016","2.6M","18:27.1","56th"
"Arizona","Moyer, Margie","SR-4","2016 Duel in the Desert","Apr 30, 2016","1500","4:59.25","8th (F)"
"Arizona","Moyer, Margie","SR-4","Jim Click Shootout","Apr 9, 2016","1500","4:48.12","7th (F)"
"Arizona","Moyer, Margie","SR-4","Willie Williams Classic","Mar 18-19, 2016","1500","4:58.06","9th (F)"
"Arizona","Moyer, Margie","SR-4","UW Invitational","Jan 29-30, 2016","800","2:22.29","54th (F)"
"Arizona","Moyer, Margie","SR-4","Lumberjack Team Challenge 2016","Jan 16, 2016","800","2:29.05","9th (F)"
"Arizona","Moyer, Margie","SR-4","ASU Invitational","Oct 23, 2015","3M","20:41.2","24th"
"Arizona","Moyer, Margie","SR-4","University of Arizona Twilight 2015","Oct 9, 2015","3K","21:11.0","18th"
"Arizona","Moyer, Margie","SR-4","2015 DAVE MURRAY XC INVITATIONAL","Sep 18, 2015","3K","22:14.0","46th"
"Arizona","Moyer, Margie","SR-4","George Kyte Classic","Sep 5, 2015","2.6M","18:21.7","52nd"
"Arizona","Neugeboren , Lauren","FR-1","Pac-12 Cross Country Championships","Oct 26, 2018","6K","23:27.0","99th"
"Arizona","Neugeboren , Lauren","FR-1","Loyola Lakefront Collegiate Invitational","Sep 29, 2018","5K","18:27.5","86th"
"Arizona","Neugeboren , Lauren","FR-1","2018 Dave Murray Invitational","Sep 14, 2018","4K","15:18.7","11th"
"Arizona","Neugeboren , Lauren","FR-1","George Kyte Classic","Sep 1, 2018","2.6M","16:43.5","10th"
"Arizona","Ramsey, Thea","SR-4","MPSF Indoor Track & Field Championships","Feb 23-24, 2018","3000","10:04.19","42nd (F)"
"Arizona","Ramsey, Thea","SR-4","NAU Tune Up","Feb 16, 2018","Mile","5:23.65","4th (F)"
"Arizona","Ramsey, Thea","SR-4","Larry Wieczorek Invitational","Jan 19-20, 2018","Mile","5:14.42","4th (F)"
"Arizona","Ramsey, Thea","SR-4","NCAA Division I West Region Cross Country Championships","Nov 10, 2017","6K","21:38.6","100th"
"Arizona","Ramsey, Thea","SR-4","Pac-12 Championships","Oct 27, 2017","6K","21:12.2","86th"
"Arizona","Ramsey, Thea","SR-4","adidas DI Pre Nationals","Oct 14, 2017","6K","22:47.2","243rd"
"Arizona","Ramsey, Thea","SR-4","Paul Short Gold","Sep 29, 2017","6K","21:58.0","194th"
"Arizona","Ramsey, Thea","SR-4","Dave Murray Invitational","Sep 15, 2017","4K","15:14.6","14th"
"Arizona","Ramsey, Thea","SR-4","George Kyte Classic","Sep 2, 2017","2.6M","15:47.7","6th"
"Arizona","Riley, Tiffany","SR-4","2018 Desert Heat Classic","Apr 28, 2018","800","2:31.65","14th (F)"
"Arizona","Riley, Tiffany","SR-4","2018 Jim Click Shootout","Apr 7, 2018","800","2:33.78","14th (F)"
"Arizona","Riley, Tiffany","SR-4","2018 Willie Williams Classic - College/Open","Mar 16-17, 2018","800","2:26.86","20th (F)"
"Arizona","Riley, Tiffany","SR-4","NAU Tune Up","Feb 16, 2018","800","2:39.13","14th (F)"
"Arizona","Riley, Tiffany","SR-4","Friday Night Duals","Jan 12, 2018","800","2:34.97","7th (F)"
"Arizona","Riley, Tiffany","SR-4","2016 Dave Murray XC Invite","Sep 16, 2016","4K","17:59.2","39th"
"Arizona","Riley, Tiffany","SR-4","George Kyte Classic","Sep 3, 2016","2.6M","19:33.2","68th"
"Arizona","Riley, Tiffany","SR-4","2016 Duel in the Desert","Apr 30, 2016","800","2:25.80","8th (F)"
"Arizona","Riley, Tiffany","SR-4","Jim Click Shootout","Apr 9, 2016","800","2:22.20","12th (F)"
"Arizona","Riley, Tiffany","SR-4","Willie Williams Classic","Mar 18-19, 2016","800","2:25.25","15th (F)"
"Arizona","Riley, Tiffany","SR-4","Lumberjack Team Challenge 2016","Jan 16, 2016","800","2:33.42","16th (F)"
"Arizona","Riley, Tiffany","SR-4","ASU Invitational","Oct 23, 2015","3M","21:29.0","25th"
"Arizona","Riley, Tiffany","SR-4","University of Arizona Twilight 2015","Oct 9, 2015","3K","21:41.0","19th"
"Arizona","Riley, Tiffany","SR-4","2015 DAVE MURRAY XC INVITATIONAL","Sep 18, 2015","3K","22:10.0","45th"
"Arizona","Whetzel, Hannah","SR-4","NCAA Division I West Region Cross Country Championships","Nov 9, 2018","6K","22:20.2","152nd"
"Arizona","Whetzel, Hannah","SR-4","Pac-12 Cross Country Championships","Oct 26, 2018","6K","22:31.0","88th"
"Arizona","Whetzel, Hannah","SR-4","Wisconsin Pre Nationals","Oct 13, 2018","6K","23:02.1","201st"
"Arizona","Whetzel, Hannah","SR-4","Loyola Lakefront Collegiate Invitational","Sep 29, 2018","5K","19:07.3","158th"
"Arizona","Whetzel, Hannah","SR-4","2018 Dave Murray Invitational","Sep 14, 2018","4K","15:44.9","15th"
"Arizona","Whetzel, Hannah","SR-4","George Kyte Classic","Sep 1, 2018","2.6M","17:24.5","16th"
"Arizona","Whetzel, Hannah","SR-4","NCAA Division I West Region Cross Country Championships","Nov 10, 2017","6K","22:59.2","193rd"
"Arizona","Whetzel, Hannah","SR-4","Pac-12 Championships","Oct 27, 2017","6K","22:06.5","98th"
"Arizona","Whetzel, Hannah","SR-4","adidas DI Pre Nationals","Oct 14, 2017","6K","23:20.7","267th"
"Arizona","Whetzel, Hannah","SR-4","Paul Short Gold","Sep 29, 2017","6K","22:26.3","253rd"
"Arizona","Whetzel, Hannah","SR-4","Dave Murray Invitational","Sep 15, 2017","4K","15:51.0","19th"
"Arizona","Whetzel, Hannah","SR-4","Duel In The Desert- ASU vs Arizona","Apr 28-29, 2017","3000","10:34.53","8th (F)"
"Arizona","Whetzel, Hannah","SR-4","2017 Horned Frog Invitational","Apr 15, 2017","5000","19:44.76","3rd (F)"
"Arizona","Whetzel, Hannah","SR-4","Jim Click Shootout","Apr 8, 2017","3000","10:52.88","6th (F)"
"Arizona","Whetzel, Hannah","SR-4","Pac-12 vs Big-10 Invitational","Mar 24-25, 2017","5000","19:00.30","6th (F)"
"Arizona","Whetzel, Hannah","SR-4","2017 Willie Williams Classic (College/Open)","Mar 17-18, 2017","5000","DNF",""
"Arizona","Whetzel, Hannah","SR-4","NCAA Division I West Region Cross Country Championships","Nov 11, 2016","6K","23:03.5","197th"
"Arizona","Whetzel, Hannah","SR-4","2016 Pac-12 Cross Country Championships","Oct 28, 2016","6K","24:25.6","98th"
"Arizona","Whetzel, Hannah","SR-4","ASU Cross Country Invitational","Oct 21, 2016","3M","19:19.6","15th"
"Arizona","Whetzel, Hannah","SR-4","ISU adidas Pre Nationals","Oct 15, 2016","6K","24:29.8","81st"
"Arizona","Whetzel, Hannah","SR-4","ROY GRIAK INVITATIONAL","Sep 24, 2016","6K","26:03.4","309th"
"Arizona","Whetzel, Hannah","SR-4","2016 Dave Murray XC Invite","Sep 16, 2016","4K","15:23.8","18th"
"Arizona","Whetzel, Hannah","SR-4","George Kyte Classic","Sep 3, 2016","2.6M","16:58.8","20th"
"Arizona","Whetzel, Hannah","SR-4","Jim Click Shootout","Apr 9, 2016","3000","10:54.75","5th (F)"
"Arizona","Whetzel, Hannah","SR-4","Pac-12 vs Big 10 Invitational","Mar 25-26, 2016","5000","18:30.62","11th (F)"
"Arizona","Whetzel, Hannah","SR-4","Willie Williams Classic","Mar 18-19, 2016","5000","18:38.14","8th (F)"
"Arizona","Whetzel, Hannah","SR-4","Lumberjack Team Challenge 2016","Jan 16, 2016","Mile","5:49.32","14th (F)"
"Arizona","Young, Kayla","SO-2","MPSF Indoor Track & Field Championships","Feb 23-24, 2018","3000","10:12.41","46th (F)"
"Arizona","Young, Kayla","SO-2","2018 Husky Classic","Feb 9-10, 2018","3000","10:08.89","94th (F)"
"Arizona","Young, Kayla","SO-2","2018 UW Invitational","Jan 26-27, 2018","3000","10:09.40","54th (F)"
"Arizona","Young, Kayla","SO-2","Larry Wieczorek Invitational","Jan 19-20, 2018","Mile","5:14.78","17th (F)"
"Arizona","Young, Kayla","SO-2","NCAA Division I West Region Cross Country Championships","Nov 10, 2017","6K","21:04.8","69th"
"Arizona","Young, Kayla","SO-2","Pac-12 Championships","Oct 27, 2017","6K","20:24.9","57th"
"Arizona","Young, Kayla","SO-2","adidas DI Pre Nationals","Oct 14, 2017","6K","21:36.6","143rd"
"Arizona","Young, Kayla","SO-2","Dave Murray Invitational","Sep 15, 2017","4K","14:48.8","7th"
"Arizona","Zerrenner, Addi","SR-4","NCAA DI Cross Country Championships","Nov 17, 2018","6K","20:51.5","68th"
"Arizona","Zerrenner, Addi","SR-4","NCAA Division I West Region Cross Country Championships","Nov 9, 2018","6K","20:08.3","17th"
"Arizona","Zerrenner, Addi","SR-4","Pac-12 Cross Country Championships","Oct 26, 2018","6K","19:59.0","10th"
"Arizona","Zerrenner, Addi","SR-4","Wisconsin Pre Nationals","Oct 13, 2018","6K","20:41.7","21st"
"Arizona","Zerrenner, Addi","SR-4","Loyola Lakefront Collegiate Invitational","Sep 29, 2018","5K","17:00.5","6th"
"Arizona","Zerrenner, Addi","SR-4","2018 Dave Murray Invitational","Sep 14, 2018","4K","14:23.2","1st"
"Arizona","Zerrenner, Addi","SR-4","NCAA West Preliminary Round","May 24-26, 2018","10,000","33:27.66","18th (P)"
"Arizona","Zerrenner, Addi","SR-4","2018 Pac-12 Track & Field Championships","May 12-13, 2018","10,000","34:30.40","13th (F)"
"Arizona","Zerrenner, Addi","SR-4","2018 Desert Heat Classic","Apr 28, 2018","3000","9:55.10","1st (F)"
"Arizona","Zerrenner, Addi","SR-4","Mt. SAC Relays","Apr 19-21, 2018","5000","16:18.03","29th (F)"
"Arizona","Zerrenner, Addi","SR-4","2018 Jim Click Shootout","Apr 7, 2018","3000","10:05.87","1st (F)"
"Arizona","Zerrenner, Addi","SR-4","Stanford Invitational","Mar 30-31, 2018","10,000","33:59.63","21st (F)"
"Arizona","Zerrenner, Addi","SR-4","2018 Willie Williams Classic - College/Open","Mar 16-17, 2018","5000","16:57.72","1st (F)"
"Arizona","Zerrenner, Addi","SR-4","MPSF Indoor Track & Field Championships","Feb 23-24, 2018","5000","16:05.65","5th (F)"
"Arizona","Zerrenner, Addi","SR-4","2018 Husky Classic","Feb 9-10, 2018","5000","16:21.21","21st (F)"
"Arizona","Zerrenner, Addi","SR-4","2018 UW Invitational","Jan 26-27, 2018","5000","16:29.91","10th (F)"
"Arizona","Zerrenner, Addi","SR-4","Larry Wieczorek Invitational","Jan 19-20, 2018","3000","9:38.81","2nd (F)"
"Arizona","Zerrenner, Addi","SR-4","NCAA Division I West Region Cross Country Championships","Nov 10, 2017","6K","20:12.3","23rd"
"Arizona","Zerrenner, Addi","SR-4","Pac-12 Championships","Oct 27, 2017","6K","19:59.2","34th"
"Arizona","Zerrenner, Addi","SR-4","adidas DI Pre Nationals","Oct 14, 2017","6K","20:25.3","28th"
"Arizona","Zerrenner, Addi","SR-4","Paul Short Gold","Sep 29, 2017","6K","20:14.9","11th"
"Arizona","Zerrenner, Addi","SR-4","Dave Murray Invitational","Sep 15, 2017","4K","14:00.6","1st"
"Arizona","Zerrenner, Addi","SR-4","George Kyte Classic","Sep 2, 2017","2.6M","15:06.3","1st"
"Arizona","Zerrenner, Addi","SR-4","NCAA Division I West Preliminary Round","May 25-27, 2017","10,000","35:51.65","23rd (P)"
"Arizona","Zerrenner, Addi","SR-4","Pac-12 Championships","May 13-14, 2017","10,000","34:14.67","10th (F)"
"Arizona","Zerrenner, Addi","SR-4","Duel In The Desert- ASU vs Arizona","Apr 28-29, 2017","3000","9:50.71","1st (F)"
"Arizona","Zerrenner, Addi","SR-4","Mt. SAC Relays","Apr 13-15, 2017","5000","16:44.66","34th (F)"
"Arizona","Zerrenner, Addi","SR-4","Jim Click Shootout","Apr 8, 2017","3000","10:16.70","1st (F)"
"Arizona","Zerrenner, Addi","SR-4","Stanford Invitational","Mar 31 - Apr 1, 2017","10,000","34:13.00","12th (F)"
"Arizona","Zerrenner, Addi","SR-4","2017 Willie Williams Classic (College/Open)","Mar 17-18, 2017","1500","4:41.69","3rd (F)"
"Arizona","Zerrenner, Addi","SR-4","MPSF Indoor Track & Field Championships","Feb 24-25, 2017","5000","16:49.71","18th (F)"
"Arizona","Zerrenner, Addi","SR-4","2017 Husky Classic","Feb 10-11, 2017","5000","16:19.60","19th (F)"
"Arizona","Zerrenner, Addi","SR-4","2017 UW Invitational","Jan 27-28, 2017","5000","16:29.48","8th (F)"
"Arizona","Zerrenner, Addi","SR-4","Vanderbilt Invitational","Jan 20-21, 2017","3000","9:53.18","12th (F)"
"Arizona","Zerrenner, Addi","SR-4","NCAA Division I West Region Cross Country Championships","Nov 11, 2016","6K","20:00.4","16th"
"Arizona","Zerrenner, Addi","SR-4","2016 Pac-12 Cross Country Championships","Oct 28, 2016","6K","20:47.6","10th"
"Arizona","Zerrenner, Addi","SR-4","ISU adidas Pre Nationals","Oct 15, 2016","6K","20:52.0","37th"
"Arizona","Zerrenner, Addi","SR-4","ROY GRIAK INVITATIONAL","Sep 24, 2016","6K","22:14.3","15th"
"Arizona","Zerrenner, Addi","SR-4","2016 Dave Murray XC Invite","Sep 16, 2016","4K","14:03.4","3rd"
"Arizona","Zerrenner, Addi","SR-4","George Kyte Classic","Sep 3, 2016","2.6M","14:53.8","1st"
"Arizona","Zerrenner, Addi","SR-4","NCAA Division I West Preliminary Round","May 26-28, 2016","10,000","35:23.26","23rd (P)"
"Arizona","Zerrenner, Addi","SR-4","Pac-12 Outdoor Track & Field Championships","May 14-15, 2016","10,000","34:55.67","8th (F)"
"Arizona","Zerrenner, Addi","SR-4","2016 Duel in the Desert","Apr 30, 2016","3000","9:51.25","2nd (F)"
"Arizona","Zerrenner, Addi","SR-4","Mt. SAC Relays","Apr 14-16, 2016","10,000","34:33.02","14th (F)"
"Arizona","Zerrenner, Addi","SR-4","Jim Click Shootout","Apr 9, 2016","3000","DNF",""
"Arizona","Zerrenner, Addi","SR-4","Stanford Invitational","Apr 1-2, 2016","5000","16:26.86","6th (F)"
"Arizona","Zerrenner, Addi","SR-4","Jim Bush Collegiate Invitational","Mar 22, 2016","3000","9:58.43","2nd (F)"
"Arizona","Zerrenner, Addi","SR-4","MPSF Indoor Track & Field Championships","Feb 26-27, 2016","5000","17:00.91","15th (F)"
"Arizona","Zerrenner, Addi","SR-4","UW Invitational","Jan 29-30, 2016","3000","10:10.69","45th (F)"
"Arizona","Zerrenner, Addi","SR-4","Lumberjack Team Challenge 2016","Jan 16, 2016","Mile","5:11.01","1st (F)"
"Arizona","Zerrenner, Addi","SR-4","NCAA Division I West Region Cross Country Championships","Nov 13, 2015","6K","21:20.0","30th"
"Arizona","Zerrenner, Addi","SR-4","Pac 12 Cross Country Championships","Oct 30, 2015","6K","20:56.7","38th"
"Arizona","Zerrenner, Addi","SR-4","DI Pre-Nationals","Oct 17, 2015","6K","21:21.5","20th"
"Arizona","Zerrenner, Addi","SR-4","University of Arizona Twilight 2015","Oct 9, 2015","3K","17:53.0","2nd"
"Arizona","Zerrenner, Addi","SR-4","ROY GRIAK INVITATIONAL","Sep 26, 2015","6K","22:12.3","24th"
"Arizona","Zerrenner, Addi","SR-4","2015 DAVE MURRAY XC INVITATIONAL","Sep 18, 2015","3K","16:55.0","2nd"
"Arizona","Zerrenner, Addi","SR-4","George Kyte Classic","Sep 5, 2015","2.6M","15:11.9","2nd"
"Arizona","Zerrenner, Addi","SR-4","Pac-12 Track & Field Championships","May 15-16, 2015","5000","18:04.59","29th (F)"
"Arizona","Zerrenner, Addi","SR-4","Duel in the Desert- ASU vs ARIZONA","May 1-2, 2015","3000","10:14.64","6th (F)"
"Arizona","Zerrenner, Addi","SR-4","Mt. SAC Relays","Apr 16-18, 2015","5000","17:27.48","16th (F)"
"Arizona","Zerrenner, Addi","SR-4","2015 Jim Click Shootout","Apr 11, 2015","3000","10:17.16","5th (F)"
"Arizona","Zerrenner, Addi","SR-4","San Francisco State Distance Carnival","Apr 3-4, 2015","5000","17:09.63","19th (F)"
"Arizona","Zerrenner, Addi","SR-4","2015 Arizona State Pac-12 vs Big 10 Invitational","Mar 27-28, 2015","5000","DNF",""
"Arizona","Zerrenner, Addi","SR-4","2015 Arizona State Pac-12 vs. Big Ten Invitational","Mar 27-28, 2015","5000","DNF",""
"Arizona","Zerrenner, Addi","SR-4","Willie Williams Classic (College/Open)","Mar 20-21, 2015","1500","4:54.01","8th (F)"
"Arizona","Zerrenner, Addi","SR-4","2015 UW Indoor Invitational","Jan 30-31, 2015","3000","10:28.94","57th (F)"
"Arizona State","Deane, Samantha","FR-1","","","","",""
"Arizona State","Gallegos-Francksen, Emily","SO-2","Pac-12 Cross Country Championships","Oct 26, 2018","6K","23:20.7","97th"
"Arizona State","Gallegos-Francksen, Emily","SO-2","Stanford Invitational","Sep 29, 2018","6K","23:45.8","111st"
"Arizona State","Gallegos-Francksen, Emily","SO-2","2018 Dave Murray Invitational","Sep 14, 2018","4K","15:21.9","13th"
"Arizona State","Gallegos-Francksen, Emily","SO-2","Mark Covert Classic","Sep 1, 2018","5K","19:02.5","58th"
"Arizona State","Gallegos-Francksen, Emily","SO-2","Pac-12+ vs Big Ten Invitational","Mar 23-24, 2018","4x400","4:10.75","12th (F)"
"Arizona State","Gallegos-Francksen, Emily","SO-2","2018 Baldy Castillo Invitational","Mar 16-17, 2018","4x800","9:14.53","2nd (F)"
"Arizona State","Gallegos-Francksen, Emily","SO-2","MPSF Indoor Track & Field Championships","Feb 23-24, 2018","800","2:15.91","33rd (F)"
"Arizona State","Gallegos-Francksen, Emily","SO-2","NAU Tune Up","Feb 16, 2018","800","2:16.97","2nd (F)"
"Arizona State","Gallegos-Francksen, Emily","SO-2","Texas Tech Shootout","Feb 9-10, 2018","800","2:19.54","7th (F)"
"Arizona State","Gallegos-Francksen, Emily","SO-2","Puma Indoor Invitational & Multi","Jan 26-27, 2018","800","2:20.84","1st (F)"
"Arizona State","Gallegos-Francksen, Emily","SO-2","Dave Murray Invitational","Sep 15, 2017","4K","15:43.4","17th"
"Arizona State","Haven, Daan","SO-2","NCAA Division I West Region Cross Country Championships","Nov 9, 2018","6K","21:10.6","63rd"
"Arizona State","Haven, Daan","SO-2","Pac-12 Cross Country Championships","Oct 26, 2018","6K","21:24.5","51st"
"Arizona State","Haven, Daan","SO-2","Wisconsin Pre Nationals","Oct 13, 2018","6K","21:34.2","76th"
"Arizona State","Haven, Daan","SO-2","Stanford Invitational","Sep 29, 2018","6K","21:39.0","23rd"
"Arizona State","Haven, Daan","SO-2","Mark Covert Classic","Sep 1, 2018","5K","17:47.1","2nd"
"Arizona State","Haven, Daan","SO-2","2018 Pac-12 Track & Field Championships","May 12-13, 2018","5000","18:13.47","34th (F)"
"Arizona State","Haven, Daan","SO-2","2018 Desert Heat Classic","Apr 28, 2018","Mile","5:00.57","8th (F)"
"Arizona State","Haven, Daan","SO-2","Bryan Clay Invitational","Apr 19-20, 2018","5000","17:03.27","26th (F)"
"Arizona State","Haven, Daan","SO-2","39th Sun Angel Classic","Apr 5-7, 2018","3000","9:44.92","3rd (F)"
"Arizona State","Haven, Daan","SO-2","Pac-12+ vs Big Ten Invitational","Mar 23-24, 2018","3000","9:47.61","4th (F)"
