"selection1_name","selection1_selection2_name","selection1_selection2_year","selection1_selection2_selection3_name","selection1_selection2_selection3_Date","selection1_selection2_selection3_Event","selection1_selection2_selection3_Time","selection1_selection2_selection3_Place"
"Illinois","Dale, Zach","JR-3","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","10K","32:31.2","75th"
"Illinois","Dale, Zach","JR-3","Big Ten Championships","Oct 28, 2018","8K","25:02.5","57th"
"Illinois","Dale, Zach","JR-3","Bradley Pink Classic","Oct 12, 2018","8K","25:27.1","49th"
"Illinois","Dale, Zach","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","8K","24:56.2","162nd"
"Illinois","Dale, Zach","JR-3","Vanderbilt Commodore Classic","Sep 15, 2018","8K","26:25.8","46th"
"Illinois","Dale, Zach","JR-3","EIU's Walt Crawford Open","Aug 31, 2018","8K","26:17.2","7th"
"Illinois","Dale, Zach","JR-3","Bryan Clay Invitational","Apr 19-20, 2018","5000","15:36.21","34th (F)"
"Illinois","Dale, Zach","JR-3","Illinois Twilight","Apr 14, 2018","1500","3:59.28","7th (F)"
"Illinois","Dale, Zach","JR-3","2018 Jim Click Shootout","Apr 7, 2018","3000","8:41.82","2nd (F)"
"Illinois","Dale, Zach","JR-3","SIU Bill Cornell Spring Classic","Mar 23-24, 2018","5000","DNF","9th (F)"
"Illinois","Dale, Zach","JR-3","Big Ten Indoor Track and Field Championships","Feb 23-24, 2018","3000","8:23.47","18th (F)"
"Illinois","Dale, Zach","JR-3","Illinois Orange & Blue Open","Feb 17, 2018","3000","DNF","3rd (F)"
"Illinois","Dale, Zach","JR-3","Iowa State Classic","Feb 9-10, 2018","5000","14:28.26","36th (F)"
"Illinois","Dale, Zach","JR-3","2018 Rod McCravy Memorial Track & Field Meet","Feb 3, 2018","3000","8:18.31","2nd (F)"
"Illinois","Dale, Zach","JR-3","2018 Mark Colligan Memorial","Jan 20, 2018","3000","8:23.87","2nd (F)"
"Illinois","Dale, Zach","JR-3","Illinois Open","Jan 13, 2018","Mile","4:17.04","4th (F)"
"Illinois","Dale, Zach","JR-3","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","10K","30:23.1","66th"
"Illinois","Dale, Zach","JR-3","Big Ten Cross Country Championships","Oct 29, 2017","8K","25:16.6","50th"
"Illinois","Dale, Zach","JR-3","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","8K","25:22.3","34th"
"Illinois","Dale, Zach","JR-3","Louisville Classic","Sep 30, 2017","8K","24:47.5","65th"
"Illinois","Dale, Zach","JR-3","Coast-To-Coast Battle in Beantown","Sep 22, 2017","8K","25:03.3","31st"
"Illinois","Dale, Zach","JR-3","Big Ten Outdoor Championships","May 12-14, 2017","10,000","30:44.89","15th (F)"
"Illinois","Dale, Zach","JR-3","2017 Drake Relays presented by Hy-Vee","Apr 26-29, 2017","5000","14:23.60","13th (F)"
"Illinois","Dale, Zach","JR-3","Bryan Clay Invite","Apr 13-14, 2017","5000","14:25.02","13th (F)"
"Illinois","Dale, Zach","JR-3","Illinois State Redbird Invitational","Apr 8, 2017","1500","3:57.06","11th (F)"
"Illinois","Dale, Zach","JR-3","EIU Big Blue Classic 2017","Mar 31 - Apr 1, 2017","5000","14:37.52","6th (F)"
"Illinois","Dale, Zach","JR-3","Illinois Orange & Blue Open","Feb 18, 2017","Mile","4:18.49","6th (F)"
"Illinois","Dale, Zach","JR-3","42nd Annual Frank Sevigne Husker Invitational","Feb 3-4, 2017","3000","8:54.29","29th (F)"
"Illinois","Dale, Zach","JR-3","Black & Gold Premier","Jan 27-28, 2017","3000","8:45.86","10th (F)"
"Illinois","Dale, Zach","JR-3","Illini Classic","Jan 14, 2017","3000","8:55.82","16th (F)"
"Illinois","Dale, Zach","JR-3","NCAA Division I Cross Country Championships","Nov 19, 2016","10K","31:46.4","206th"
"Illinois","Dale, Zach","JR-3","NCAA Division I Midwest Region Cross Country Championships","Nov 11, 2016","10K","31:08.3","40th"
"Illinois","Dale, Zach","JR-3","Big 10 Championships","Oct 30, 2016","8K","25:29.1","36th"
"Illinois","Dale, Zach","JR-3","Nuttycombe Wisconsin Invitational B Race","Oct 14, 2016","8K","25:45.9","29th"
"Illinois","Dale, Zach","JR-3","Joe Piane Invitational","Sep 30, 2016","5M","24:38.2","68th"
"Illinois","Dale, Zach","JR-3","ROY GRIAK INVITATIONAL","Sep 24, 2016","8K","26:22.4","84th"
"Illinois","Dale, Zach","JR-3","Kentucky Bluegrass Cross Country Invitational","Sep 10, 2016","8K","25:35.4","21st"
"Illinois","Dale, Zach","JR-3","Hawkeye Invitational - Bradley vs Illinois","Sep 2, 2016","6K","18:44.3","24th"
"Illinois","Dale, Zach","JR-3","Hawkeye Invitational - Creighton vs Illinois","Sep 2, 2016","6K","18:44.3","24th"
"Illinois","Dale, Zach","JR-3","Hawkeye Invitational - Drake vs Illinois","Sep 2, 2016","6K","18:44.3","24th"
"Illinois","Dale, Zach","JR-3","Hawkeye Invitational - Illinois vs Illinois State","Sep 2, 2016","6K","18:44.3","24th"
"Illinois","Dale, Zach","JR-3","Hawkeye Invitational - Illinois vs Iowa","Sep 2, 2016","6K","18:44.3","24th"
"Illinois","Dale, Zach","JR-3","Hawkeye Invitational - Illinois vs Iowa State","Sep 2, 2016","6K","18:44.3","24th"
"Illinois","Dale, Zach","JR-3","Hawkeye Invitational - Illinois vs Missouri","Sep 2, 2016","6K","18:44.3","24th"
"Illinois","Dale, Zach","JR-3","Hawkeye Invitational - Illinois vs Northern Iowa","Sep 2, 2016","6K","18:44.3","24th"
"Illinois","Davis, Jonathan","SO-2","NCAA Division I Indoor Track & Field Championships","Mar 9-10, 2018","3000","8:21.69","15th (F)"
"Illinois","Davis, Jonathan","SO-2","Big Ten Indoor Track and Field Championships","Feb 23-24, 2018","3000","8:12.28","2nd (F)"
"Illinois","Davis, Jonathan","SO-2","Iowa State Classic","Feb 9-10, 2018","3000","7:49.92","3rd (F)"
"Illinois","Davis, Jonathan","SO-2","Illini Classic","Jan 27, 2018","Mile","3:58.46","1st (F)"
"Illinois","Davis, Jonathan","SO-2","NCAA Division I Cross Country Championships","Nov 18, 2017","10K","30:10.8","49th"
"Illinois","Davis, Jonathan","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","10K","29:06.2","1st"
"Illinois","Davis, Jonathan","SO-2","Big Ten Cross Country Championships","Oct 29, 2017","8K","24:20.6","9th"
"Illinois","Davis, Jonathan","SO-2","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","8K","23:51.2","6th"
"Illinois","Davis, Jonathan","SO-2","Louisville Classic","Sep 30, 2017","8K","23:43.2","13th"
"Illinois","Davis, Jonathan","SO-2","Coast-To-Coast Battle in Beantown","Sep 22, 2017","8K","24:12.9","2nd"
"Illinois","Davis, Jonathan","SO-2","NCAA Division I Outdoor Track & Field Championships","Jun 7-10, 2017","5000","14:45.28","16th (F)"
"Illinois","Davis, Jonathan","SO-2","NCAA Division I West Preliminary Round","May 25-27, 2017","5000","14:34.45","6th (P)"
"Illinois","Davis, Jonathan","SO-2","Big Ten Outdoor Championships","May 12-14, 2017","5000","14:37.96","11th (F)"
"Illinois","Davis, Jonathan","SO-2","2017 Drake Relays presented by Hy-Vee","Apr 26-29, 2017","DMR","9:58.10","3rd (F)"
"Illinois","Davis, Jonathan","SO-2","Illinois Twilight","Apr 22, 2017","1500","3:44.67","1st (F)"
"Illinois","Davis, Jonathan","SO-2","Mt. SAC Relays","Apr 13-15, 2017","5000","13:49.55","13th (F)"
"Illinois","Davis, Jonathan","SO-2","Stanford Invitational","Mar 31 - Apr 1, 2017","1500","3:45.64","1st (F)"
"Illinois","Davis, Jonathan","SO-2","UNLV Invitational and Sheila Tarr Multis","Mar 16-18, 2017","10,000","DNF",""
"Illinois","Davis, Jonathan","SO-2","NCAA Division I Cross Country Championships","Nov 19, 2016","10K","30:45.7","80th"
"Illinois","Davis, Jonathan","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 11, 2016","10K","30:44.9","17th"
"Illinois","Davis, Jonathan","SO-2","Big 10 Championships","Oct 30, 2016","8K","25:07.2","17th"
"Illinois","Davis, Jonathan","SO-2","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 14, 2016","8K","25:19.8","133rd"
"Illinois","Davis, Jonathan","SO-2","Joe Piane Invitational","Sep 30, 2016","5M","24:13.0","27th"
"Illinois","Davis, Jonathan","SO-2","ROY GRIAK INVITATIONAL","Sep 24, 2016","8K","26:19.8","79th"
"Illinois","Davis, Jonathan","SO-2","Kentucky Bluegrass Cross Country Invitational","Sep 10, 2016","8K","24:32.7","3rd"
"Illinois","Goebel, Luke","FR-1","2018 Illini Open","Oct 19, 2018","8K","26:43.3","35th"
"Illinois","Goebel, Luke","FR-1","Bradley Pink Classic","Oct 12, 2018","8K","27:12.9","62nd"
"Illinois","Goebel, Luke","FR-1","Vanderbilt Commodore Classic","Sep 15, 2018","8K","28:17.0","110th"
"Illinois","Hall, Logan","FR-1","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","10K","32:10.7","54th"
"Illinois","Hall, Logan","FR-1","Big Ten Championships","Oct 28, 2018","8K","25:07.5","63rd"
"Illinois","Hall, Logan","FR-1","Bradley Pink Classic","Oct 12, 2018","8K","25:21.2","43rd"
"Illinois","Hall, Logan","FR-1","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","8K","24:56.9","164th"
"Illinois","Hall, Logan","FR-1","Vanderbilt Commodore Classic","Sep 15, 2018","8K","25:58.1","28th"
"Illinois","Hamblen, Brayden","SO-2","Vanderbilt Commodore Classic","Sep 15, 2018","8K","DNS","140th"
"Illinois","Hamblen, Brayden","SO-2","2018 Drake Relays presented by Hy-Vee","Apr 25-28, 2018","3000S","DNF",""
"Illinois","Hamblen, Brayden","SO-2","Drake Relays presented by Hy-Vee","Apr 25-28, 2018","3000S","DNF",""
"Illinois","Hamblen, Brayden","SO-2","Illinois Twilight","Apr 14, 2018","3000S","9:32.21","2nd (F)"
"Illinois","Hamblen, Brayden","SO-2","San Francisco State Distance Carnival","Mar 30-31, 2018","3000S","9:39.02","40th (F)"
"Illinois","Hamblen, Brayden","SO-2","SIU Bill Cornell Spring Classic","Mar 23-24, 2018","1500","4:00.77","11th (F)"
"Illinois","Hamblen, Brayden","SO-2","Illini Open","Oct 20, 2017","8.125K","DNF","46th"
"Illinois","Hamblen, Brayden","SO-2","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","8K","25:45.6","51st"
"Illinois","Hamblen, Brayden","SO-2","Louisville Classic","Sep 30, 2017","8K","24:51.0","77th"
"Illinois","Hamblen, Brayden","SO-2","Walt Crawford Dual EIU vs Illinois","Sep 1, 2017","4.97M","26:14.4","10th"
"Illinois","Hamblen, Brayden","SO-2","Walt Crawford Dual Illinois vs Bradley","Sep 1, 2017","4.97M","26:14.4","8th"
"Illinois","Hamblen, Brayden","SO-2","Walt Crawford Dual Illinois vs Murray State","Sep 1, 2017","4.97M","26:14.4","7th"
"Illinois","Hamblen, Brayden","SO-2","Walt Crawford Dual Illinois vs SIU Edwardsville","Sep 1, 2017","4.97M","26:14.4","8th"
"Illinois","Hamblen, Brayden","SO-2","Walt Crawford Dual Illinois vs Southeast Missouri","Sep 1, 2017","4.97M","26:14.4","6th"
"Illinois","Hummer, Caleb","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","10K","33:09.7","114th"
"Illinois","Hummer, Caleb","SR-4","Big Ten Championships","Oct 28, 2018","8K","25:42.5","86th"
"Illinois","Hummer, Caleb","SR-4","Bradley Pink Classic","Oct 12, 2018","8K","25:28.5","50th"
"Illinois","Hummer, Caleb","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","8K","25:15.3","184th"
"Illinois","Hummer, Caleb","SR-4","Vanderbilt Commodore Classic","Sep 15, 2018","8K","26:22.1","43rd"
"Illinois","Hummer, Caleb","SR-4","2018 Drake Relays presented by Hy-Vee","Apr 25-28, 2018","3000S","9:34.58","17th (F)"
"Illinois","Hummer, Caleb","SR-4","Drake Relays presented by Hy-Vee","Apr 25-28, 2018","3000S","9:34.58","17th (F)"
"Illinois","Hummer, Caleb","SR-4","Illinois Twilight","Apr 14, 2018","3000S","9:41.48","4th (F)"
"Illinois","Hummer, Caleb","SR-4","SIU Bill Cornell Spring Classic","Mar 23-24, 2018","1500","4:04.58","19th (F)"
"Illinois","Hummer, Caleb","SR-4","Illinois Orange & Blue Open","Feb 17, 2018","3000","8:46.34","4th (F)"
"Illinois","Hummer, Caleb","SR-4","Louisville Classic","Sep 30, 2017","8K","25:13.2","114th"
"Illinois","Hummer, Caleb","SR-4","Walt Crawford Dual EIU vs Illinois","Sep 1, 2017","4.97M","25:54.5","8th"
"Illinois","Hummer, Caleb","SR-4","Walt Crawford Dual Illinois vs Bradley","Sep 1, 2017","4.97M","25:54.5","6th"
"Illinois","Hummer, Caleb","SR-4","Walt Crawford Dual Illinois vs Murray State","Sep 1, 2017","4.97M","25:54.5","5th"
"Illinois","Hummer, Caleb","SR-4","Walt Crawford Dual Illinois vs SIU Edwardsville","Sep 1, 2017","4.97M","25:54.5","5th"
"Illinois","Hummer, Caleb","SR-4","Walt Crawford Dual Illinois vs Southeast Missouri","Sep 1, 2017","4.97M","25:54.5","5th"
"Illinois","Hummer, Caleb","SR-4","Big Ten Outdoor Championships","May 12-14, 2017","3000S","9:13.79","10th (F)"
"Illinois","Hummer, Caleb","SR-4","2017 Drake Relays presented by Hy-Vee","Apr 26-29, 2017","3000S","9:14.40","6th (F)"
"Illinois","Hummer, Caleb","SR-4","Illinois Twilight","Apr 22, 2017","3000S","9:03.78","1st (F)"
"Illinois","Hummer, Caleb","SR-4","Illinois State Redbird Invitational","Apr 8, 2017","3000S","9:32.48","3rd (F)"
"Illinois","Hummer, Caleb","SR-4","UNLV Invitational and Sheila Tarr Multis","Mar 16-18, 2017","3000S","9:37.82","2nd (F)"
"Illinois","Hummer, Caleb","SR-4","Illinois Orange & Blue Open","Feb 18, 2017","Mile","4:24.74","11th (F)"
"Illinois","Hummer, Caleb","SR-4","Illini Open","Oct 21, 2016","8.035K","DNS","57th"
"Illinois","Hummer, Caleb","SR-4","Nuttycombe Wisconsin Invitational B Race","Oct 14, 2016","8K","26:48.6","67th"
"Illinois","Hummer, Caleb","SR-4","Kentucky Bluegrass Cross Country Invitational","Sep 10, 2016","8K","25:17.3","17th"
"Illinois","Hummer, Caleb","SR-4","Hawkeye Invitational - Bradley vs Illinois","Sep 2, 2016","6K","18:44.3","23rd"
"Illinois","Hummer, Caleb","SR-4","Hawkeye Invitational - Creighton vs Illinois","Sep 2, 2016","6K","18:44.3","23rd"
"Illinois","Hummer, Caleb","SR-4","Hawkeye Invitational - Drake vs Illinois","Sep 2, 2016","6K","18:44.3","23rd"
"Illinois","Hummer, Caleb","SR-4","Hawkeye Invitational - Illinois vs Illinois State","Sep 2, 2016","6K","18:44.3","23rd"
"Illinois","Hummer, Caleb","SR-4","Hawkeye Invitational - Illinois vs Iowa","Sep 2, 2016","6K","18:44.3","23rd"
"Illinois","Hummer, Caleb","SR-4","Hawkeye Invitational - Illinois vs Iowa State","Sep 2, 2016","6K","18:44.3","23rd"
"Illinois","Hummer, Caleb","SR-4","Hawkeye Invitational - Illinois vs Missouri","Sep 2, 2016","6K","18:44.3","23rd"
"Illinois","Hummer, Caleb","SR-4","Hawkeye Invitational - Illinois vs Northern Iowa","Sep 2, 2016","6K","18:44.3","23rd"
"Illinois","Lalonde, Jack","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","10K","32:39.5","86th"
"Illinois","Lalonde, Jack","SO-2","Big Ten Championships","Oct 28, 2018","8K","26:53.1","99th"
"Illinois","Lalonde, Jack","SO-2","2018 Illini Open","Oct 19, 2018","8K","27:01.3","43rd"
"Illinois","Lalonde, Jack","SO-2","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","8K","26:18.2","217th"
"Illinois","Lalonde, Jack","SO-2","Vanderbilt Commodore Classic","Sep 15, 2018","8K","27:15.0","83rd"
"Illinois","Lalonde, Jack","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","10K","29:49.9","30th"
"Illinois","Lalonde, Jack","SO-2","Big Ten Cross Country Championships","Oct 29, 2017","8K","25:23.9","60th"
"Illinois","Lalonde, Jack","SO-2","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","8K","25:54.9","214th"
"Illinois","Lalonde, Jack","SO-2","Coast-To-Coast Battle in Beantown","Sep 22, 2017","8K","25:18.1","44th"
"Illinois","Lalonde, Jack","SO-2","Walt Crawford Dual EIU vs Illinois","Sep 1, 2017","4.97M","25:24.6","4th"
"Illinois","Lalonde, Jack","SO-2","Walt Crawford Dual Illinois vs Bradley","Sep 1, 2017","4.97M","25:24.6","2nd"
"Illinois","Lalonde, Jack","SO-2","Walt Crawford Dual Illinois vs Murray State","Sep 1, 2017","4.97M","25:24.6","2nd"
"Illinois","Lalonde, Jack","SO-2","Walt Crawford Dual Illinois vs SIU Edwardsville","Sep 1, 2017","4.97M","25:24.6","2nd"
"Illinois","Lalonde, Jack","SO-2","Walt Crawford Dual Illinois vs Southeast Missouri","Sep 1, 2017","4.97M","25:24.6","2nd"
"Illinois","Lathrop, Dan","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","10K","32:43.6","89th"
"Illinois","Lathrop, Dan","SR-4","Big Ten Championships","Oct 28, 2018","8K","26:03.4","92nd"
"Illinois","Lathrop, Dan","SR-4","Bradley Pink Classic","Oct 12, 2018","8K","24:44.6","11th"
"Illinois","Lathrop, Dan","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","8K","24:32.9","114th"
"Illinois","Lathrop, Dan","SR-4","Vanderbilt Commodore Classic","Sep 15, 2018","8K","27:04.4","77th"
"Illinois","Lathrop, Dan","SR-4","NCAA West Preliminary Round","May 24-26, 2018","5000","14:48.94","44th (P)"
"Illinois","Lathrop, Dan","SR-4","Big Ten Championships","May 11-13, 2018","5000","15:26.94","24th (F)"
"Illinois","Lathrop, Dan","SR-4","Bryan Clay Invitational","Apr 19-20, 2018","5000","14:02.76","11th (F)"
"Illinois","Lathrop, Dan","SR-4","Illinois Twilight","Apr 14, 2018","1500","3:57.39","5th (F)"
"Illinois","Lathrop, Dan","SR-4","2018 Jim Click Shootout","Apr 7, 2018","3000","8:39.77","1st (F)"
"Illinois","Lathrop, Dan","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","10K","30:00.9","39th"
"Illinois","Lathrop, Dan","SR-4","Big Ten Cross Country Championships","Oct 29, 2017","8K","25:17.6","53rd"
"Illinois","Lathrop, Dan","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","8K","26:44.4","231st"
"Illinois","Lathrop, Dan","SR-4","Coast-To-Coast Battle in Beantown","Sep 22, 2017","8K","24:57.2","26th"
"Illinois","Lathrop, Dan","SR-4","Big Ten Outdoor Championships","May 12-14, 2017","10,000","31:57.48","27th (F)"
"Illinois","Lathrop, Dan","SR-4","2017 Drake Relays presented by Hy-Vee","Apr 26-29, 2017","5000","14:49.88","20th (F)"
"Illinois","Lathrop, Dan","SR-4","Bryan Clay Invite","Apr 13-14, 2017","5000","14:12.29","4th (F)"
"Illinois","Lathrop, Dan","SR-4","Illinois State Redbird Invitational","Apr 8, 2017","5000","DNF",""
"Illinois","Lathrop, Dan","SR-4","EIU Big Blue Classic 2017","Mar 31 - Apr 1, 2017","5000","14:35.68","4th (F)"
"Illinois","Lathrop, Dan","SR-4","Black & Gold Premier","Jan 27-28, 2017","3000","8:44.55","9th (F)"
"Illinois","Lathrop, Dan","SR-4","Illini Classic","Jan 14, 2017","Mile","4:33.16","17th (F)"
"Illinois","Lathrop, Dan","SR-4","Border Battle","Jan 6-7, 2017","3000","8:46.60","6th (F)"
"Illinois","Lathrop, Dan","SR-4","NCAA Division I Cross Country Championships","Nov 19, 2016","10K","32:00.5","225th"
"Illinois","Lathrop, Dan","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 11, 2016","10K","30:56.2","28th"
"Illinois","Lathrop, Dan","SR-4","Big 10 Championships","Oct 30, 2016","8K","25:30.3","38th"
"Illinois","Lathrop, Dan","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 14, 2016","8K","25:17.9","127th"
"Illinois","Lathrop, Dan","SR-4","Joe Piane Invitational","Sep 30, 2016","5M","24:33.1","52nd"
"Illinois","Lathrop, Dan","SR-4","ROY GRIAK INVITATIONAL","Sep 24, 2016","8K","27:20.0","176th"
"Illinois","Lathrop, Dan","SR-4","Kentucky Bluegrass Cross Country Invitational","Sep 10, 2016","8K","25:26.1","18th"
"Illinois","Lathrop, Dan","SR-4","Hawkeye Invitational - Bradley vs Illinois","Sep 2, 2016","6K","18:44.2","22nd"
"Illinois","Lathrop, Dan","SR-4","Hawkeye Invitational - Creighton vs Illinois","Sep 2, 2016","6K","18:44.2","22nd"
"Illinois","Lathrop, Dan","SR-4","Hawkeye Invitational - Drake vs Illinois","Sep 2, 2016","6K","18:44.2","22nd"
"Illinois","Lathrop, Dan","SR-4","Hawkeye Invitational - Illinois vs Illinois State","Sep 2, 2016","6K","18:44.2","22nd"
"Illinois","Lathrop, Dan","SR-4","Hawkeye Invitational - Illinois vs Iowa","Sep 2, 2016","6K","18:44.2","22nd"
"Illinois","Lathrop, Dan","SR-4","Hawkeye Invitational - Illinois vs Iowa State","Sep 2, 2016","6K","18:44.2","22nd"
"Illinois","Lathrop, Dan","SR-4","Hawkeye Invitational - Illinois vs Missouri","Sep 2, 2016","6K","18:44.2","22nd"
"Illinois","Lathrop, Dan","SR-4","Hawkeye Invitational - Illinois vs Northern Iowa","Sep 2, 2016","6K","18:44.2","22nd"
"Illinois","Lathrop, Dan","SR-4","Big Ten Conference Outdoor Track & Field Championships","May 13-15, 2016","10,000","30:21.97","12th (F)"
"Illinois","Lathrop, Dan","SR-4","Illini Open","May 4, 2016","1500","3:58.29","3rd (F)"
"Illinois","Lathrop, Dan","SR-4","Mt. SAC Relays","Apr 14-16, 2016","10,000","30:34.84","15th (F)"
"Illinois","Lathrop, Dan","SR-4","Gibson Invitational","Apr 9, 2016","1500","4:01.48","12th (F)"
"Illinois","Lathrop, Dan","SR-4","Big Ten Indoor Track and Field Championships","Feb 26-27, 2016","5000","14:48.86","24th (F)"
"Illinois","Lathrop, Dan","SR-4","Iowa State Classic","Feb 12-13, 2016","5000","14:28.93","45th (F)"
"Illinois","Lathrop, Dan","SR-4","41st Annual Frank Sevigne Husker Invitational","Feb 5-6, 2016","3000","8:26.02","13th (F)"
"Illinois","Lathrop, Dan","SR-4","2016 Rod McCravy Memorial Track & Field Meet","Jan 22-23, 2016","5000","14:33.86","2nd (F)"
"Illinois","Lathrop, Dan","SR-4","Illini Classic","Jan 15-16, 2016","3000","8:28.38","2nd (F)"
"Illinois","Lathrop, Dan","SR-4","Border Battle","Jan 9, 2016","Mile","4:29.06","9th (F)"
"Illinois","Lathrop, Dan","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 13, 2015","10K","31:20.9","51st"
"Illinois","Lathrop, Dan","SR-4","Big Ten Championships","Nov 1, 2015","8K","24:01.4","20th"
"Illinois","Lathrop, Dan","SR-4","Bradley 'Pink' Classic Invitational","Oct 16, 2015","4.97M","24:14.7","4th"
"Illinois","Lathrop, Dan","SR-4","Greater Louisville Classic","Oct 3, 2015","8K","24:43.8","2nd"
"Illinois","Lathrop, Dan","SR-4","2015 Spartan Invitational","Sep 18, 2015","8K","25:36.2","21st"
"Illinois","Lathrop, Dan","SR-4","Kentucky Bluegrass Cross Country Invitational","Sep 12, 2015","8K","24:56.2","14th"
"Illinois","Lathrop, Dan","SR-4","Illini Challenge","Sep 4, 2015","6K","19:07.0","3rd"
"Illinois","Loud, Irwin","SO-2","","","","",""
"Illinois","Magnesen, Billy","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 09, 2018","10K","31:25.9","22nd"
"Illinois","Magnesen, Billy","SR-4","Big Ten Championships","Oct 28, 2018","8K","25:09.9","66th"
"Illinois","Magnesen, Billy","SR-4","Bradley Pink Classic","Oct 12, 2018","8K","25:15.4","35th"
"Illinois","Magnesen, Billy","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Sep 28, 2018","8K","24:21.2","82nd"
"Illinois","Magnesen, Billy","SR-4","Vanderbilt Commodore Classic","Sep 15, 2018","8K","25:36.7","19th"
"Illinois","Magnesen, Billy","SR-4","Big Ten Championships","05/11 - May 13, 2018","10,000","DNF",""
"Illinois","Magnesen, Billy","SR-4","Mt. SAC Relays","04/19 - Apr 21, 2018","10,000","29:42.61","30th (F)"
"Illinois","Magnesen, Billy","SR-4","San Francisco State Distance Carnival","03/30 - Mar 31, 2018","5000","14:52.62","60th (F)"
"Illinois","Magnesen, Billy","SR-4","Big Ten Indoor Track and Field Championships","02/23 - Feb 24, 2018","5000","14:34.71","20th (F)"
"Illinois","Magnesen, Billy","SR-4","Iowa State Classic","02/09 - Feb 10, 2018","5000","14:22.46","30th (F)"
"Illinois","Magnesen, Billy","SR-4","Illini Classic","Jan 27, 2018","3000","8:21.04","1st (F)"
"Illinois","Magnesen, Billy","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","10K","29:48.6","28th"
"Illinois","Magnesen, Billy","SR-4","Big Ten Cross Country Championships","Oct 29, 2017","8K","24:55.4","27th"
"Illinois","Magnesen, Billy","SR-4","Nuttycombe Wisconsin Invitational Presented By Under Armour","Oct 13, 2017","8K","24:59.0","139th"
"Illinois","Magnesen, Billy","SR-4","Louisville Classic","Sep 30, 2017","8K","24:23.5","37th"
"Illinois","Magnesen, Billy","SR-4","Coast-To-Coast Battle in Beantown","Sep 22, 2017","8K","24:41.3","15th"
"Illinois","Magnesen, Billy","SR-4","John McNichols Invitational","Sep 09, 2017","8K","25:28.6","3rd"
"Illinois","Magnesen, Billy","SR-4","Big Ten Outdoor Championships","05/12 - May 14, 2017","10,000","31:26.77","25th (F)"
"Illinois","Magnesen, Billy","SR-4","2017 Drake Relays presented by Hy-Vee","04/26 - Apr 29, 2017","5000","14:37.03","18th (F)"
"Illinois","Magnesen, Billy","SR-4","Mt. SAC Relays","04/13 - Apr 15, 2017","10,000","29:51.74","34th (F)"
"Illinois","Magnesen, Billy","SR-4","EIU Big Blue Classic 2017","03/31 - Apr 01, 2017","5000","14:37.92","7th (F)"
"Illinois","Magnesen, Billy","SR-4","Big Ten Indoor Track and Field Championships","02/24 - Feb 25, 2017","5000","14:38.40","25th (F)"
"Illinois","Magnesen, Billy","SR-4","Illinois Orange & Blue Open","Feb 18, 2017","3000","DNF",""
"Illinois","Magnesen, Billy","SR-4","Iowa State Classic","02/10 - Feb 11, 2017","5000","14:34.61","11th (F)"
"Illinois","Magnesen, Billy","SR-4","Black & Gold Premier","01/27 - Jan 28, 2017","3000","8:16.99","5th (F)"
"Illinois","Magnesen, Billy","SR-4","2017 Rod McCravy Memorial T&F Meet","01/20 - Jan 21, 2017","3000","8:21.00","8th (F)"
"Illinois","Magnesen, Billy","SR-4","Illini Classic","Jan 14, 2017","3000","8:22.79","2nd (F)"
"Illinois","Magnesen, Billy","SR-4","Big 10 Championships","Oct 30, 2016","8K","25:40.7","50th"
"Illinois","Magnesen, Billy","SR-4","Nuttycombe Wisconsin Invitational B Race","Oct 14, 2016","8K","25:32.3","19th"
